filename,class_name,x,y,w,h
007873.jpg,sofa,109,153,218,124
007876.jpg,bird,121,146,40,76
007877.jpg,person,64,113,125,220
007877.jpg,person,139,143,105,162
007878.jpg,cat,108,99,136,137
007878.jpg,person,146,109,156,92
007883.jpg,car,206,135,16,11
007883.jpg,car,196,134,7,11
007883.jpg,train,112,122,23,47
007884.jpg,person,114,113,202,212
007884.jpg,bicycle,104,178,196,93
007885.jpg,cat,91,115,167,204
007886.jpg,bird,143,119,140,114
007889.jpg,person,160,131,60,186
007890.jpg,pottedplant,133,115,48,65
007890.jpg,pottedplant,144,161,30,58
007897.jpg,person,125,98,102,100
007897.jpg,motorbike,142,147,135,129
007897.jpg,person,195,113,14,47
007897.jpg,person,180,95,15,33
007897.jpg,person,181,124,12,24
007897.jpg,person,192,84,13,24
007897.jpg,person,37,102,15,43
007897.jpg,person,25,111,11,39
007897.jpg,person,10,119,15,84
007897.jpg,person,67,108,14,36
007897.jpg,person,55,101,14,39
007897.jpg,person,47,146,30,38
007898.jpg,car,112,82,223,164
007899.jpg,bottle,144,31,17,39
007900.jpg,dog,115,120,62,102
007900.jpg,sofa,113,113,221,222
007901.jpg,person,103,115,149,217
007901.jpg,person,23,68,44,124
007901.jpg,person,53,71,39,71
007901.jpg,person,173,86,36,68
007901.jpg,person,204,105,40,72
007902.jpg,motorbike,181,61,74,63
007902.jpg,motorbike,52,111,103,155
007902.jpg,person,185,33,41,65
007902.jpg,person,43,78,84,99
007905.jpg,car,114,125,215,146
007908.jpg,bus,155,113,138,223
007909.jpg,sofa,188,154,71,86
007909.jpg,sofa,112,127,78,50
007909.jpg,sofa,52,125,56,47
007909.jpg,chair,112,142,47,53
007909.jpg,diningtable,73,186,143,77
007909.jpg,pottedplant,200,149,42,58
007910.jpg,person,175,117,67,213
007911.jpg,motorbike,108,118,197,202
007911.jpg,person,69,24,9,22
007911.jpg,person,111,25,10,26
007911.jpg,person,103,19,9,19
007911.jpg,person,95,24,7,27
007911.jpg,person,40,26,9,21
007911.jpg,person,23,27,8,20
007911.jpg,person,138,22,8,23
007911.jpg,person,148,22,6,22
007911.jpg,person,168,24,9,25
007911.jpg,person,172,22,7,24
007911.jpg,person,182,25,9,26
007911.jpg,person,217,29,5,26
007911.jpg,person,3,24,5,18
007914.jpg,bird,124,118,173,134
007915.jpg,tvmonitor,45,149,39,56
007915.jpg,tvmonitor,90,146,46,50
007915.jpg,tvmonitor,141,165,49,68
007915.jpg,tvmonitor,136,189,22,66
007915.jpg,tvmonitor,77,181,40,58
007915.jpg,tvmonitor,106,187,37,66
007915.jpg,person,108,96,112,145
007916.jpg,aeroplane,113,105,214,99
007919.jpg,horse,138,133,126,112
007919.jpg,person,132,87,26,107
007920.jpg,bus,36,154,70,63
007920.jpg,bus,104,165,71,36
007920.jpg,bus,117,156,98,44
007920.jpg,bus,171,164,16,24
007920.jpg,bus,187,158,53,33
007920.jpg,bus,216,158,17,27
007921.jpg,car,65,182,79,56
007923.jpg,chair,190,136,24,70
007923.jpg,sofa,112,140,54,81
007923.jpg,sofa,109,182,98,84
007924.jpg,bird,129,63,149,114
007924.jpg,bird,92,176,152,55
007925.jpg,bicycle,112,104,171,173
007925.jpg,pottedplant,136,53,27,33
007925.jpg,pottedplant,190,50,39,40
007925.jpg,pottedplant,74,36,22,66
007926.jpg,train,78,203,155,40
007928.jpg,person,22,111,18,68
007928.jpg,person,207,115,10,49
007928.jpg,person,168,117,13,37
007928.jpg,person,159,116,12,36
007928.jpg,person,164,102,7,18
007928.jpg,person,134,105,9,16
007928.jpg,person,100,105,8,14
007928.jpg,person,92,116,13,35
007928.jpg,person,78,104,10,18
007928.jpg,person,69,115,13,38
007928.jpg,person,7,115,13,38
007931.jpg,car,114,111,182,167
007931.jpg,car,205,102,39,95
007931.jpg,person,29,75,15,40
007931.jpg,person,41,69,15,31
007931.jpg,train,177,57,30,25
007931.jpg,train,10,51,19,39
007932.jpg,car,33,174,65,96
007932.jpg,car,77,150,84,61
007932.jpg,car,123,132,54,38
007932.jpg,car,143,126,45,34
007932.jpg,car,170,120,18,22
007932.jpg,car,179,117,12,17
007932.jpg,car,185,112,8,15
007932.jpg,person,195,128,15,54
007932.jpg,person,200,120,9,52
007932.jpg,person,77,137,17,21
007932.jpg,person,125,125,9,17
007932.jpg,person,145,120,7,14
007933.jpg,bicycle,112,117,217,185
007935.jpg,dog,113,122,115,94
007935.jpg,sofa,113,112,222,219
007939.jpg,cow,130,163,139,97
007940.jpg,person,106,117,131,214
007943.jpg,person,73,107,43,75
007943.jpg,person,117,143,82,162
007943.jpg,person,183,120,69,137
007946.jpg,person,150,85,82,99
007946.jpg,dog,96,108,86,84
007947.jpg,train,74,124,146,37
007950.jpg,car,144,195,41,13
007950.jpg,car,13,199,25,21
007950.jpg,car,63,194,27,16
007950.jpg,car,46,193,16,14
007950.jpg,car,27,193,20,16
007953.jpg,person,215,85,10,21
007953.jpg,person,182,92,17,11
007953.jpg,person,155,93,13,12
007953.jpg,person,137,89,13,20
007953.jpg,person,78,88,14,22
007953.jpg,person,90,90,12,20
007953.jpg,person,64,90,12,23
007953.jpg,person,53,88,14,26
007953.jpg,person,33,90,11,24
007953.jpg,person,24,92,10,28
007953.jpg,person,6,97,8,22
007953.jpg,person,13,95,10,14
007953.jpg,person,196,115,37,37
007953.jpg,person,116,121,24,18
007953.jpg,person,161,170,58,12
007953.jpg,person,78,108,28,27
007953.jpg,person,91,103,20,17
007953.jpg,person,48,118,28,25
007953.jpg,person,62,134,30,36
007953.jpg,bicycle,118,168,43,18
007953.jpg,bicycle,146,136,38,6
007953.jpg,bicycle,62,149,21,30
007953.jpg,bicycle,90,122,13,24
007953.jpg,bicycle,75,123,22,25
007953.jpg,bicycle,194,131,44,16
007954.jpg,dog,91,108,158,68
007956.jpg,pottedplant,184,131,44,104
007956.jpg,pottedplant,60,106,25,59
007956.jpg,diningtable,112,162,223,124
007958.jpg,cat,110,122,75,122
007958.jpg,sofa,112,112,223,222
007959.jpg,sofa,138,77,77,17
007959.jpg,chair,187,77,32,18
007959.jpg,chair,100,81,37,13
007959.jpg,chair,101,87,46,14
007959.jpg,chair,105,104,74,38
007959.jpg,chair,108,129,119,59
007959.jpg,chair,107,172,153,104
007963.jpg,person,132,188,9,27
007963.jpg,person,123,188,9,25
007963.jpg,car,214,143,19,11
007963.jpg,car,18,208,35,32
007963.jpg,car,9,213,17,22
007963.jpg,train,106,159,210,80
007964.jpg,person,96,98,37,34
007964.jpg,car,103,122,159,85
007968.jpg,dog,106,86,94,171
007970.jpg,car,96,133,101,91
007970.jpg,car,178,123,91,51
007970.jpg,person,109,97,17,25
007971.jpg,car,112,112,224,223
007971.jpg,person,112,116,65,120
007974.jpg,cat,70,113,140,223
007976.jpg,aeroplane,97,84,11,13
007976.jpg,aeroplane,109,99,10,14
007976.jpg,aeroplane,124,117,10,13
007976.jpg,aeroplane,124,130,10,13
007976.jpg,aeroplane,127,143,10,12
007979.jpg,cow,154,144,61,90
007979.jpg,person,98,133,20,126
007979.jpg,person,207,96,15,101
007980.jpg,boat,109,90,50,121
007980.jpg,boat,158,140,27,17
007984.jpg,person,73,92,95,102
007984.jpg,person,179,110,10,34
007984.jpg,person,191,115,30,46
007984.jpg,motorbike,195,141,27,60
007984.jpg,person,54,159,81,131
007984.jpg,person,133,152,126,143
007984.jpg,person,163,154,65,124
007984.jpg,motorbike,165,189,106,69
007984.jpg,motorbike,14,135,27,36
007987.jpg,bottle,150,205,21,37
007987.jpg,bottle,59,172,12,33
007987.jpg,person,120,115,68,162
007991.jpg,bird,113,142,223,165
007996.jpg,person,95,108,22,83
007996.jpg,person,71,153,36,54
007996.jpg,person,64,194,46,60
007996.jpg,person,124,186,71,76
007996.jpg,person,201,111,46,141
007996.jpg,chair,19,175,36,76
007996.jpg,chair,7,123,13,33
007996.jpg,sofa,121,119,73,85
007996.jpg,chair,175,162,37,61
007996.jpg,tvmonitor,192,67,8,11
007997.jpg,person,88,137,129,173
007997.jpg,person,170,129,109,189
007998.jpg,person,127,113,195,223
007998.jpg,person,27,74,53,147
007999.jpg,sofa,123,175,163,99
007999.jpg,pottedplant,66,112,132,223
007999.jpg,pottedplant,155,85,43,168
007999.jpg,tvmonitor,182,102,20,20
008001.jpg,car,103,55,31,49
008001.jpg,car,168,49,111,67
008001.jpg,car,200,75,48,41
008001.jpg,car,114,120,182,118
008002.jpg,person,75,114,82,219
008002.jpg,person,157,134,55,181
008002.jpg,person,185,143,34,151
008002.jpg,person,125,95,27,87
008002.jpg,person,115,154,43,71
008002.jpg,person,16,133,31,183
008004.jpg,bus,155,112,78,53
008005.jpg,cow,211,142,26,163
008005.jpg,cow,68,131,135,186
008005.jpg,cow,31,16,15,29
008005.jpg,cow,48,11,9,21
008005.jpg,cow,94,67,187,81
008005.jpg,dog,171,128,40,42
008008.jpg,motorbike,118,107,66,107
008008.jpg,motorbike,78,12,39,23
008008.jpg,person,118,88,63,129
008009.jpg,dog,74,112,146,222
008012.jpg,pottedplant,100,113,196,216
008017.jpg,bird,89,132,164,154
008019.jpg,horse,89,155,163,138
008019.jpg,person,108,120,54,147
008019.jpg,car,201,170,46,108
008019.jpg,car,40,148,78,82
008023.jpg,bus,118,113,211,222
008023.jpg,person,216,175,16,73
008023.jpg,person,56,164,33,120
008023.jpg,person,32,161,28,125
008023.jpg,bicycle,19,166,12,58
008024.jpg,aeroplane,111,129,221,174
008024.jpg,person,116,111,35,96
008026.jpg,bus,142,102,164,145
008026.jpg,person,112,162,23,124
008026.jpg,person,84,166,22,114
008026.jpg,person,58,153,98,139
008026.jpg,person,5,153,9,117
008026.jpg,car,23,124,17,16
008029.jpg,pottedplant,88,70,56,122
008031.jpg,car,112,115,210,132
008032.jpg,bird,143,112,137,134
008033.jpg,train,96,91,192,180
008033.jpg,person,117,90,34,101
008036.jpg,dog,136,134,106,176
008037.jpg,car,136,96,141,124
008040.jpg,person,32,91,22,51
008040.jpg,person,71,96,26,72
008040.jpg,person,112,88,26,80
008040.jpg,person,149,72,34,42
008040.jpg,person,27,118,26,40
008040.jpg,person,51,117,19,28
008040.jpg,person,90,122,21,60
008040.jpg,person,154,108,28,45
008040.jpg,person,184,100,22,35
008040.jpg,horse,11,170,20,91
008040.jpg,horse,29,167,52,89
008040.jpg,horse,57,170,29,79
008040.jpg,horse,88,159,44,83
008040.jpg,horse,145,149,69,92
008040.jpg,horse,178,143,70,93
008042.jpg,sofa,129,150,190,135
008042.jpg,person,63,96,65,119
008042.jpg,bottle,49,183,11,45
008042.jpg,bottle,56,180,9,39
008042.jpg,bottle,59,171,9,38
008042.jpg,bottle,71,175,12,40
008042.jpg,bottle,73,163,9,40
008042.jpg,bottle,50,155,7,15
008042.jpg,bottle,41,150,7,16
008042.jpg,bottle,32,148,8,18
008042.jpg,bottle,21,136,9,41
008042.jpg,bottle,19,148,9,19
008042.jpg,bottle,8,155,7,41
008043.jpg,pottedplant,90,125,159,84
008043.jpg,person,114,116,207,217
008044.jpg,bus,193,127,58,23
008044.jpg,car,213,141,22,34
008044.jpg,car,142,150,68,29
008048.jpg,person,47,108,33,88
008048.jpg,person,81,107,24,113
008048.jpg,person,97,105,49,131
008048.jpg,person,134,100,44,137
008048.jpg,person,178,94,49,148
008049.jpg,tvmonitor,123,81,104,143
008051.jpg,bird,110,145,102,158
008053.jpg,bird,50,187,81,64
008053.jpg,bird,153,160,69,129
008053.jpg,bird,165,189,82,47
008053.jpg,person,142,100,127,193
008057.jpg,car,98,115,142,71
008060.jpg,car,113,143,222,135
008061.jpg,bottle,123,70,35,119
008061.jpg,bottle,58,111,23,102
008061.jpg,bottle,142,63,19,74
008061.jpg,bottle,30,36,22,69
008061.jpg,bottle,11,29,21,56
008062.jpg,bird,86,133,171,183
008063.jpg,chair,168,118,45,119
008063.jpg,chair,47,121,47,117
008063.jpg,chair,112,117,39,107
008064.jpg,bird,148,61,15,26
008064.jpg,bird,140,70,9,32
008064.jpg,bird,120,29,13,15
008064.jpg,pottedplant,214,204,19,26
008064.jpg,pottedplant,161,186,58,71
008064.jpg,pottedplant,92,179,82,90
008067.jpg,tvmonitor,108,147,97,100
008068.jpg,bird,109,114,172,185
008069.jpg,person,11,127,20,96
008069.jpg,person,41,84,31,47
008069.jpg,person,60,94,20,32
008069.jpg,person,97,116,22,99
008069.jpg,person,112,142,34,92
008069.jpg,person,61,174,31,91
008069.jpg,person,11,201,20,46
008069.jpg,person,33,200,27,49
008069.jpg,person,59,202,20,43
008069.jpg,person,85,198,28,53
008069.jpg,person,76,214,25,20
008069.jpg,horse,65,139,129,74
008069.jpg,person,218,128,13,77
008069.jpg,person,215,108,19,89
008069.jpg,person,185,96,33,93
008069.jpg,horse,163,75,43,116
008072.jpg,diningtable,102,177,123,90
008072.jpg,person,160,97,27,48
008072.jpg,person,208,100,32,50
008072.jpg,person,167,153,62,132
008072.jpg,person,84,103,34,66
008072.jpg,person,111,95,34,64
008072.jpg,person,55,107,43,78
008072.jpg,person,38,145,72,157
008072.jpg,chair,177,192,83,63
008072.jpg,chair,200,149,31,47
008075.jpg,dog,67,131,133,186
008076.jpg,diningtable,180,188,87,69
008076.jpg,chair,143,188,51,71
008076.jpg,chair,205,210,39,27
008076.jpg,chair,79,129,17,38
008076.jpg,tvmonitor,116,117,30,40
008076.jpg,sofa,121,129,65,38
008079.jpg,person,79,148,25,118
008079.jpg,person,105,145,35,121
008079.jpg,person,132,137,22,91
008079.jpg,person,158,154,13,59
008079.jpg,person,155,142,23,82
008079.jpg,dog,140,194,40,55
008079.jpg,car,46,112,50,41
008082.jpg,pottedplant,75,95,40,81
008082.jpg,person,149,124,84,200
008082.jpg,person,185,113,78,222
008082.jpg,pottedplant,47,184,15,79
008083.jpg,person,80,141,68,156
008083.jpg,person,144,137,118,175
008083.jpg,sofa,139,164,171,119
008084.jpg,bird,114,129,81,69
008085.jpg,bird,34,156,21,37
008086.jpg,train,138,108,173,211
008086.jpg,person,191,63,9,18
008087.jpg,car,119,139,172,99
008091.jpg,boat,109,72,216,142
008091.jpg,person,96,111,43,35
008091.jpg,boat,16,64,28,34
008093.jpg,car,19,197,37,54
008095.jpg,train,196,94,57,20
008095.jpg,train,88,86,172,69
008096.jpg,bicycle,85,121,53,47
008096.jpg,person,89,108,30,48
008098.jpg,car,39,110,12,10
008098.jpg,car,111,104,15,17
008098.jpg,car,141,106,43,25
008098.jpg,car,190,113,56,30
008098.jpg,bus,155,94,43,29
008098.jpg,bus,73,97,59,60
008100.jpg,cat,51,132,101,180
008101.jpg,aeroplane,125,90,48,27
008101.jpg,aeroplane,123,70,54,25
008103.jpg,sofa,113,151,223,139
008103.jpg,person,119,134,53,181
008105.jpg,car,111,119,202,152
008105.jpg,car,184,31,28,15
008105.jpg,car,151,30,42,17
008105.jpg,car,175,77,98,76
008105.jpg,car,116,34,40,20
008105.jpg,car,58,45,57,35
008105.jpg,car,15,56,29,48
008105.jpg,car,13,31,26,23
008105.jpg,car,37,30,26,20
008105.jpg,car,68,25,28,11
008105.jpg,car,128,25,20,14
008105.jpg,car,9,185,17,78
008105.jpg,person,214,35,21,54
008105.jpg,person,197,22,6,14
008105.jpg,person,190,19,7,11
008105.jpg,person,174,20,10,16
008105.jpg,person,165,20,9,17
008105.jpg,person,158,16,2,8
008105.jpg,person,154,17,7,13
008105.jpg,person,130,16,5,7
008105.jpg,person,113,15,4,8
008105.jpg,person,121,14,6,7
008105.jpg,person,90,24,18,31
008106.jpg,chair,130,122,59,74
008106.jpg,chair,193,136,52,73
008106.jpg,pottedplant,177,110,11,12
008106.jpg,chair,30,206,57,37
008107.jpg,aeroplane,113,97,217,118
008108.jpg,motorbike,20,160,16,39
008108.jpg,motorbike,51,159,15,44
008108.jpg,person,34,152,10,47
008108.jpg,person,42,152,13,54
008108.jpg,person,97,156,16,70
008108.jpg,person,174,149,12,50
008108.jpg,person,202,139,10,19
008108.jpg,motorbike,75,162,13,38
008108.jpg,motorbike,84,157,13,34
008108.jpg,motorbike,202,163,13,30
008108.jpg,person,81,139,7,19
008108.jpg,car,134,163,52,60
008112.jpg,boat,61,67,28,82
008112.jpg,boat,80,70,19,79
008115.jpg,dog,106,135,37,55
008115.jpg,dog,66,90,36,32
008115.jpg,dog,47,109,30,50
008115.jpg,dog,176,99,24,50
008115.jpg,dog,187,110,20,38
008115.jpg,dog,217,112,13,48
008116.jpg,sheep,125,157,75,111
008116.jpg,sheep,163,145,40,105
008116.jpg,sheep,64,67,32,33
008116.jpg,sheep,92,73,9,16
008116.jpg,sheep,100,75,9,18
008117.jpg,bird,169,46,22,54
008117.jpg,bird,138,176,80,97
008117.jpg,bird,41,188,37,72
008117.jpg,bird,132,124,79,68
008121.jpg,tvmonitor,72,82,74,142
008122.jpg,person,64,125,76,194
008122.jpg,person,152,90,59,98
008122.jpg,diningtable,27,170,50,59
008122.jpg,chair,11,183,20,79
008122.jpg,chair,35,179,27,89
008122.jpg,chair,133,126,20,48
008125.jpg,bus,113,101,223,201
008125.jpg,person,125,87,60,43
008125.jpg,person,60,88,62,39
008127.jpg,diningtable,155,187,138,74
008127.jpg,chair,101,174,16,99
008127.jpg,pottedplant,136,105,33,64
008127.jpg,person,178,126,46,79
008127.jpg,person,124,135,46,71
008127.jpg,person,53,138,54,172
008130.jpg,dog,112,119,25,34
008130.jpg,person,157,73,44,111
008132.jpg,aeroplane,77,108,22,22
008132.jpg,person,188,194,60,61
008132.jpg,person,136,193,47,63
008132.jpg,person,97,201,38,47
008132.jpg,aeroplane,59,196,13,8
008132.jpg,aeroplane,30,199,11,8
008137.jpg,bottle,194,49,36,60
008137.jpg,person,22,125,44,30
008138.jpg,bird,98,97,154,135
008139.jpg,bottle,18,205,25,38
008139.jpg,bottle,218,102,11,39
008139.jpg,person,57,119,113,200
008139.jpg,person,149,115,150,218
008140.jpg,pottedplant,196,95,43,94
008140.jpg,pottedplant,197,12,9,22
008140.jpg,pottedplant,54,13,15,25
008141.jpg,bottle,117,130,42,182
008141.jpg,chair,109,90,183,179
008142.jpg,person,99,102,29,105
008142.jpg,horse,106,137,79,113
008144.jpg,chair,130,154,133,95
008150.jpg,sheep,154,126,12,13
008150.jpg,sheep,137,126,9,10
008150.jpg,sheep,123,129,8,11
008150.jpg,sheep,86,129,9,11
008150.jpg,sheep,107,130,11,11
008150.jpg,sheep,66,127,9,9
008151.jpg,sofa,167,149,72,100
008151.jpg,sofa,61,173,120,96
008151.jpg,chair,76,110,43,34
008159.jpg,diningtable,113,154,221,139
008159.jpg,chair,133,71,61,33
008160.jpg,car,89,130,159,177
008160.jpg,car,148,42,113,82
008160.jpg,person,44,52,21,69
008160.jpg,person,30,52,18,63
008163.jpg,boat,34,56,66,23
008163.jpg,boat,72,45,35,18
008163.jpg,boat,126,70,65,37
008163.jpg,boat,163,58,50,30
008163.jpg,boat,94,153,153,57
008163.jpg,person,58,127,43,53
008163.jpg,person,27,130,18,42
008164.jpg,person,54,141,102,167
008164.jpg,person,117,123,97,165
008164.jpg,person,189,101,71,94
008164.jpg,bottle,190,131,14,68
008164.jpg,bottle,213,127,13,64
008166.jpg,boat,112,139,89,39
008166.jpg,boat,171,107,27,22
008168.jpg,bird,62,110,93,71
008169.jpg,cat,159,151,72,108
008169.jpg,car,23,119,36,31
008171.jpg,chair,31,161,24,57
008171.jpg,chair,49,154,20,50
008171.jpg,diningtable,20,163,40,47
008171.jpg,pottedplant,196,137,52,159
008171.jpg,pottedplant,149,116,30,69
008171.jpg,person,102,145,99,157
008173.jpg,train,137,130,174,59
008174.jpg,car,121,108,206,215
008175.jpg,person,139,113,102,221
008175.jpg,person,57,123,103,202
008175.jpg,sofa,112,111,223,217
008177.jpg,person,37,142,73,163
008177.jpg,tvmonitor,156,79,88,97
008180.jpg,bicycle,113,187,222,74
008180.jpg,person,125,113,198,221
008180.jpg,person,39,47,52,47
008180.jpg,person,90,45,57,49
008180.jpg,person,91,67,48,33
008186.jpg,dog,109,113,216,221
008188.jpg,car,114,124,188,169
008188.jpg,person,130,65,28,43
008188.jpg,person,169,73,14,36
008189.jpg,cow,176,127,70,69
008189.jpg,cow,30,129,60,82
008190.jpg,bicycle,156,147,101,154
008190.jpg,person,152,90,67,176
008190.jpg,person,92,93,62,184
008190.jpg,bicycle,90,154,56,106
008190.jpg,bicycle,49,149,43,89
008190.jpg,bicycle,12,144,23,63
008190.jpg,person,14,111,26,102
008190.jpg,person,53,107,47,128
008190.jpg,chair,27,147,15,38
008191.jpg,horse,108,118,34,36
008197.jpg,car,212,138,21,27
008197.jpg,car,181,129,6,10
008197.jpg,car,173,129,9,14
008197.jpg,car,168,131,10,10
008197.jpg,car,157,128,13,20
008199.jpg,chair,55,154,23,73
008199.jpg,person,193,137,60,173
008199.jpg,pottedplant,8,179,15,89
008199.jpg,pottedplant,78,154,18,38
008199.jpg,pottedplant,75,140,25,42
008200.jpg,bird,133,133,90,111
008202.jpg,cow,145,144,120,156
008202.jpg,cow,210,85,28,63
008202.jpg,cow,189,74,29,20
008202.jpg,cow,153,75,44,23
008202.jpg,cow,179,49,20,11
008202.jpg,cow,185,60,26,13
008202.jpg,cow,204,50,16,9
008203.jpg,sofa,170,118,43,59
008203.jpg,sofa,77,164,119,103
008204.jpg,bottle,99,184,19,72
008204.jpg,tvmonitor,182,133,83,129
008204.jpg,person,92,144,55,114
008208.jpg,cow,93,112,186,165
008208.jpg,cow,142,111,165,220
008209.jpg,horse,148,184,40,59
008209.jpg,person,152,161,20,45
008209.jpg,person,157,150,6,20
008211.jpg,person,108,153,122,142
008213.jpg,chair,140,146,17,41
008213.jpg,bottle,195,85,5,38
008213.jpg,tvmonitor,131,124,8,17
008213.jpg,tvmonitor,139,122,7,11
008216.jpg,pottedplant,178,153,21,59
008216.jpg,pottedplant,119,149,9,15
008216.jpg,pottedplant,125,150,8,14
008216.jpg,pottedplant,137,154,15,19
008216.jpg,chair,162,200,32,41
008216.jpg,chair,197,180,28,18
008216.jpg,chair,141,204,41,41
008216.jpg,chair,178,207,42,35
008216.jpg,diningtable,179,203,88,42
008216.jpg,person,72,181,39,86
008216.jpg,person,106,146,23,22
008216.jpg,person,107,179,31,71
008216.jpg,person,34,155,13,37
008216.jpg,person,45,156,11,33
008218.jpg,person,154,139,135,170
008218.jpg,person,65,212,18,24
008218.jpg,person,54,189,17,53
008220.jpg,train,103,112,205,223
008220.jpg,person,114,125,36,44
008222.jpg,dog,109,116,153,145
008223.jpg,sheep,141,115,166,216
008224.jpg,person,174,93,41,84
008224.jpg,person,128,95,38,65
008224.jpg,person,66,100,39,69
008224.jpg,person,95,100,37,81
008224.jpg,person,206,93,23,68
008224.jpg,person,37,104,24,35
008224.jpg,person,13,101,13,29
008225.jpg,person,117,107,17,55
008225.jpg,person,67,154,34,75
008225.jpg,car,55,102,60,54
008225.jpg,car,84,127,54,34
008226.jpg,bird,66,50,59,98
008229.jpg,cat,74,113,99,151
008229.jpg,diningtable,115,143,178,162
008232.jpg,person,164,195,16,54
008232.jpg,person,175,196,13,57
008232.jpg,person,60,195,20,56
008232.jpg,person,200,197,21,51
008232.jpg,person,106,103,14,24
008232.jpg,person,32,119,11,63
008232.jpg,car,131,121,112,51
008232.jpg,car,76,113,93,49
008235.jpg,train,86,138,129,106
008236.jpg,aeroplane,101,104,24,22
008236.jpg,aeroplane,109,124,22,23
008241.jpg,motorbike,100,186,198,76
008241.jpg,person,76,162,55,122
008241.jpg,person,88,153,79,142
008241.jpg,person,142,167,29,72
008241.jpg,person,134,160,56,127
008241.jpg,person,157,156,63,136
008244.jpg,train,138,103,171,204
008248.jpg,horse,133,150,47,148
008248.jpg,person,180,129,67,190
008248.jpg,person,143,54,24,56
008250.jpg,motorbike,132,138,43,88
008250.jpg,motorbike,85,148,64,72
008251.jpg,boat,100,165,99,30
008252.jpg,aeroplane,123,114,190,73
008253.jpg,person,116,136,151,115
008253.jpg,bicycle,190,61,67,117
008254.jpg,cat,94,123,187,177
008258.jpg,cat,100,120,185,208
008260.jpg,dog,123,97,163,110
008260.jpg,sofa,112,112,222,222
008261.jpg,person,91,95,35,29
008261.jpg,boat,99,60,123,117
008262.jpg,bus,112,119,198,146
008263.jpg,train,85,128,157,146
008263.jpg,train,175,145,22,23
008263.jpg,person,72,131,15,49
008263.jpg,person,85,185,25,78
008263.jpg,person,101,180,14,81
008263.jpg,person,116,181,25,85
008263.jpg,person,141,183,28,78
008268.jpg,car,214,107,15,16
008268.jpg,car,110,137,201,160
008268.jpg,car,36,125,70,77
008269.jpg,cat,117,122,215,204
008272.jpg,person,180,113,89,222
008272.jpg,person,59,113,116,222
008272.jpg,dog,127,172,73,59
008272.jpg,chair,96,78,19,50
008275.jpg,aeroplane,113,111,186,193
008279.jpg,horse,131,147,76,109
008279.jpg,person,116,92,72,96
008279.jpg,car,154,127,113,74
008279.jpg,car,203,164,15,70
008279.jpg,car,55,105,42,20
008279.jpg,car,27,102,23,14
008279.jpg,car,66,98,27,14
008280.jpg,aeroplane,112,124,223,128
008281.jpg,person,74,124,147,199
008281.jpg,person,158,120,132,207
008282.jpg,tvmonitor,100,103,18,20
008282.jpg,sofa,45,137,82,66
008282.jpg,sofa,169,174,111,99
008284.jpg,dog,136,108,40,68
008284.jpg,person,59,112,117,223
008284.jpg,chair,51,148,101,150
008285.jpg,tvmonitor,103,70,87,102
008285.jpg,person,108,127,138,194
008292.jpg,sheep,78,112,21,18
008292.jpg,sheep,128,118,14,27
008292.jpg,sheep,159,98,13,11
008292.jpg,sheep,201,96,12,8
008292.jpg,sheep,53,88,5,4
008292.jpg,sheep,204,88,4,3
008293.jpg,bus,91,100,38,25
008293.jpg,bus,167,96,114,148
008293.jpg,person,201,84,45,39
008293.jpg,person,53,134,48,94
008294.jpg,car,55,76,76,90
008294.jpg,motorbike,105,121,80,78
008294.jpg,person,111,107,41,108
008294.jpg,car,120,61,46,25
008294.jpg,car,172,62,59,39
008295.jpg,train,111,103,221,200
008296.jpg,car,124,144,201,149
008296.jpg,car,190,46,21,20
008296.jpg,car,167,49,19,16
008297.jpg,bird,112,113,223,223
008299.jpg,cow,154,136,141,173
008300.jpg,aeroplane,113,111,223,221
008301.jpg,person,158,155,133,138
008302.jpg,tvmonitor,162,177,125,91
008302.jpg,person,56,112,111,223
008306.jpg,boat,138,138,132,123
008306.jpg,boat,69,84,17,19
008307.jpg,person,99,76,48,87
008307.jpg,horse,114,121,156,139
008310.jpg,aeroplane,112,110,223,217
008311.jpg,horse,90,121,164,179
008312.jpg,motorbike,90,131,137,133
008312.jpg,person,154,108,100,144
008313.jpg,bicycle,183,154,34,60
008313.jpg,bicycle,139,169,52,76
008313.jpg,bicycle,37,182,73,82
008313.jpg,person,42,164,35,120
008313.jpg,person,159,153,28,105
008315.jpg,bus,139,141,130,91
008315.jpg,car,214,151,21,23
008315.jpg,car,219,160,10,35
008315.jpg,person,173,168,18,44
008315.jpg,motorbike,172,182,22,42
008316.jpg,train,145,112,158,223
008317.jpg,bird,104,125,142,198
008318.jpg,pottedplant,143,164,16,26
008318.jpg,pottedplant,167,157,34,134
008319.jpg,bottle,74,45,13,59
008319.jpg,bottle,92,39,18,75
008319.jpg,bottle,110,39,17,75
008319.jpg,bottle,129,39,18,76
008319.jpg,bottle,149,38,18,74
008319.jpg,bottle,167,38,18,75
008319.jpg,bottle,186,39,18,75
008319.jpg,bottle,204,38,15,75
008319.jpg,bottle,218,38,12,74
008319.jpg,bottle,17,165,30,115
008319.jpg,bottle,43,164,30,112
008319.jpg,bottle,50,127,17,63
008319.jpg,bottle,69,159,27,114
008319.jpg,bottle,78,114,16,38
008319.jpg,bottle,95,162,26,115
008319.jpg,bottle,102,106,9,22
008319.jpg,bottle,112,122,12,43
008319.jpg,bottle,129,106,9,29
